RMS_ch1,MAV_ch1,WL_ch1,SSC_ch1,RMS_ch2,MAV_ch2,WL_ch2,SSC_ch2,Label
2.671755,2.110571,111.5588,21,3.163739,2.479191,149.0371,23,3
2.878516,2.341999,119.05,21,3.249089,2.583626,159.2237,22,3
2.788447,2.28963,121.8512,22,3.462699,2.747234,169.1041,22,3
2.931909,2.431767,125.1208,21,3.654514,2.924254,182.9479,23,3
2.718187,2.291086,119.5326,21,3.290287,2.675173,177.1498,23,3
2.609874,2.209439,138.6392,22,3.786016,3.006175,192.0646,23,3
2.537002,2.146575,139.3177,22,4.053504,3.236569,195.6258,24,3
2.400765,1.96558,121.3096,22,4.414134,3.585265,235.052,24,3
2.4336,1.967172,119.9595,23,4.361383,3.470595,224.1903,25,3
2.433813,1.941642,108.9265,22,4.296142,3.383526,218.1895,25,3
2.684769,2.062941,108.7175,22,3.888747,3.102815,208.692,25,3
2.576015,1.956388,100.8313,22,3.578647,2.797358,204.1285,26,3
2.715857,2.106296,114.1281,23,3.419878,2.699554,180.459,27,3
2.571025,1.953843,108.0845,25,3.219193,2.582833,176.4241,27,3
2.499269,1.916887,124.3749,26,3.832892,2.903965,193.6401,27,3
2.237335,1.753835,110.777,25,4.152937,3.248108,195.729,27,3
2.322215,1.845265,107.3573,24,4.3497,3.5001,214.701,25,3
2.217448,1.751793,102.2364,23,3.980645,3.155007,190.2543,24,3
2.314742,1.895957,103.2032,21,4.076209,3.308059,171.6266,23,3
2.31533,1.891556,94.39869,21,3.605095,3.022732,139.2089,22,3
2.211959,1.81855,91.19414,21,3.669612,3.039653,138.9317,22,3
2.130225,1.727187,96.53088,21,4.063896,3.234391,133.6624,22,3
2.186289,1.805426,100.0763,21,4.448873,3.600512,169.9323,22,3
1.953493,1.537522,94.00511,24,5.039776,4.051779,212.5321,23,3
1.755659,1.385721,80.42715,22,5.223026,4.356459,243.5929,23,3
1.909377,1.49252,78.05279,23,5.061152,4.159014,243.227,23,3
2.830273,2.014672,102.7354,23,4.820081,3.975514,244.1742,23,3
2.730785,1.866817,85.736,22,4.515205,3.686251,216.2531,24,3
2.843048,2.057229,89.33706,21,4.249197,3.525309,212.3846,25,3
2.832191,2.070759,92.49609,22,4.007604,3.213269,196.4186,27,3
2.772636,2.027097,88.84868,22,4.387404,3.396598,213.4682,26,3
1.672793,1.365834,55.76723,23,4.010183,3.064371,190.7796,25,3
1.829398,1.470965,67.97642,25,4.0187,3.073166,181.1655,25,3
1.781108,1.433306,64.50867,25,3.982013,2.988551,180.3671,24,3
1.714186,1.331235,64.25566,23,4.959078,3.73503,224.8204,22,3
2.238311,1.604271,84.26503,23,4.473405,3.364661,196.878,22,3
2.271182,1.681535,82.03838,23,4.879894,3.686691,208.9905,23,3
2.171267,1.564825,73.18898,23,4.816559,3.573567,220.2822,22,3
2.256417,1.55735,78.21908,24,4.401381,3.232915,187.7161,22,3
2.353346,1.691825,85.2141,25,3.243932,2.519945,141.0197,23,3
1.927816,1.438123,66.92208,23,3.306913,2.535375,131.9653,21,3
1.988233,1.456044,78.30625,24,2.672083,2.171869,117.0048,19,3
2.247871,1.693482,90.19164,24,2.994058,2.366486,123.6077,19,3
1.989942,1.472614,80.54495,24,2.941257,2.261929,121.1591,20,3
1.923955,1.436349,70.54281,22,2.949264,2.279268,130.9891,20,3
1.898255,1.430452,73.87201,23,2.678842,2.052664,130.8629,24,3
1.974154,1.49414,71.08416,24,2.570059,1.937406,125.7,26,3
1.747064,1.326707,63.0143,24,1.963197,1.563926,101.5325,25,3
1.773886,1.382424,65.85626,24,1.828142,1.460831,95.26514,24,3
1.958987,1.519095,64.7054,24,1.442686,1.169735,68.35748,23,3
2.347736,1.870456,70.13782,22,2.493266,1.99215,124.8242,27,3
2.479342,1.918009,73.87174,23,2.900182,2.265747,120.2677,25,3
2.410262,1.797853,67.0479,23,2.876434,2.221392,123.3239,22,3
2.164266,1.597941,58.98253,22,2.760814,2.061262,105.5604,22,3
2.273094,1.717475,65.93871,22,2.712289,1.986706,95.82724,22,3
2.012625,1.588082,65.50869,21,2.972291,2.25365,124.0636,21,3
1.950058,1.652149,66.96131,21,3.259151,2.47364,159.4827,24,3
2.023474,1.757898,66.01053,20,3.663159,2.840721,163.2454,25,3
2.057911,1.769288,73.09815,20,3.693594,2.922593,175.621,24,3
2.056145,1.783285,76.84208,22,4.16261,3.435048,213.1973,24,3
2.134929,1.838651,78.33518,19,4.885306,3.911445,220.8547,22,3
2.105673,1.746298,77.776,20,4.812114,3.731522,196.9296,23,3
2.105526,1.688037,84.9403,22,4.620958,3.49397,219.3538,24,3
1.999546,1.590101,88.06321,23,5.073011,4.018093,251.4841,24,3
2.004584,1.610112,85.71219,23,4.916366,3.825975,234.6696,23,3
1.793898,1.427773,80.50277,24,4.63266,3.6164,232.7384,22,3
1.911073,1.549674,80.86627,26,4.894045,3.840259,253.0353,22,3
2.000279,1.698295,86.3352,25,5.488247,4.252242,270.9839,23,3
2.08211,1.762193,90.17899,25,5.522443,4.262756,285.0703,24,3
2.190392,1.834694,100.5227,25,5.743294,4.510814,287.7436,25,3
2.236696,1.88637,105.9101,24,6.782602,5.394215,375.4532,26,3
2.253025,1.900831,110.8529,24,6.737361,5.346903,355.671,22,3
2.436478,1.997573,115.0607,23,6.655543,5.289816,348.224,22,3
2.350005,1.92296,110.9621,23,6.682697,5.328259,324.3531,23,3
2.323641,1.916053,108.5919,23,7.541104,6.039012,394.0171,24,3
2.309424,1.87671,106.1937,22,6.998724,5.60003,354.9189,24,3
2.153991,1.724083,98.37628,21,7.072324,5.744558,374.6907,27,3
2.034398,1.674386,93.41045,22,7.269034,5.82112,361.8538,26,3
2.019264,1.633644,97.4667,23,7.343758,5.799133,368.8075,25,3
2.07362,1.659017,94.75481,23,7.230636,5.739838,341.0587,25,3
2.267152,1.886765,98.03812,22,7.721374,6.091984,343.8748,23,3
2.498738,2.09969,104.1331,21,7.999852,6.360198,349.2854,21,3
2.511702,2.123986,102.6099,22,8.782664,7.260629,375.1152,20,3
2.574343,2.210095,99.81075,21,8.874983,7.355584,377.9382,19,3
2.339071,1.923615,88.45818,21,8.088589,6.421053,335.0875,19,3
2.425983,1.96158,90.29322,21,8.090981,6.465766,323.9366,21,3
2.179065,1.764984,86.9744,22,7.974072,6.305377,335.6262,21,3
2.343414,1.766123,83.88867,21,6.610645,5.001269,306.1392,22,3
2.534431,1.912102,86.27197,21,6.254527,4.711753,287.5266,23,3
2.829187,2.236599,103.7712,20,8.790633,6.470564,380.0839,22,3
2.626218,2.022346,102.6967,21,7.906513,5.472536,335.8734,24,3
3.155415,2.484844,122.2369,21,7.74786,5.37059,346.4126,25,3
3.142453,2.57078,149.3661,22,9.029015,6.736882,436.8152,26,3
2.967717,2.374799,148.7371,24,9.492071,7.264719,487.4556,26,3
2.820728,2.248636,135.8119,24,7.300512,5.704328,424.4616,26,3
2.804721,2.236453,134.5049,25,7.644946,6.166173,448.2122,25,3
2.305034,1.878315,124.2532,24,7.841857,6.3702,445.2673,25,3
2.444381,1.932995,112.7021,22,7.73478,6.214413,407.95,25,3
2.760575,2.195828,127.6646,22,8.126069,6.470325,401.6553,24,3
2.789638,2.282531,127.1794,21,9.246107,7.542877,431.9312,22,3
3.014867,2.521811,133.632,21,9.503645,7.781611,455.8682,22,3
2.932742,2.407497,122.2108,21,10.39831,8.359,465.3492,21,3
2.848543,2.358205,114.0528,22,10.5224,8.341761,489.4904,20,3
2.549891,2.121208,100.8879,21,10.08808,7.857297,449.421,21,3
2.870765,2.262983,129.4411,23,10.49216,8.150927,464.1705,21,3
2.821023,2.188177,130.8663,26,10.86333,8.644344,455.5189,20,3
2.86907,2.257978,132.1046,25,9.75606,7.819996,400.4674,22,3
2.678463,2.080424,129.1179,26,8.707554,6.940328,333.5272,23,3
2.713803,2.108046,130.0186,26,8.896337,7.191695,331.9641,23,3
2.495535,2.024642,108.693,25,7.546247,6.133644,279.5822,24,3
2.459506,2.042387,114.0088,23,6.7132,5.491694,257.2603,25,3
2.531903,2.084865,118.885,22,7.334418,5.960258,302.9763,24,3
2.777282,2.265518,118.4108,21,7.424388,5.990051,314.2522,22,3
3.137415,2.527436,136.0798,20,6.489306,5.004203,288.5236,24,3
3.01828,2.385114,128.4288,21,8.082559,5.92715,331.5806,21,3
3.049296,2.399634,126.6165,21,7.91893,5.614079,331.2422,22,3
3.017394,2.391201,137.0694,22,7.93981,5.449636,328.8966,22,3
2.753455,2.16367,130.5957,23,10.07465,7.029434,455.7491,24,3
2.679327,2.10604,114.2353,23,10.53946,7.774703,506.8514,23,3
2.692999,2.164989,119.2052,25,9.541947,7.056221,451.9851,26,3
2.772877,2.224973,115.7739,24,10.19095,7.838408,513.9093,24,3
2.978974,2.395637,107.8008,22,10.56242,8.086043,531.437,26,3
2.973541,2.399879,116.0587,22,9.662783,7.546036,473.3492,26,3
2.664138,2.229168,100.597,23,9.487127,7.477283,447.1332,24,3
2.714177,2.261757,110.9345,22,9.856284,7.856596,506.1825,23,3
2.774398,2.328706,119.423,23,9.224766,7.280111,452.496,21,3
2.450014,2.030055,114.7368,23,8.348827,6.774048,389.1309,22,3
2.389809,2.007531,105.1367,24,6.633512,5.372355,315.5248,21,3
2.496968,2.047242,122.3818,22,6.27541,4.920982,294.6298,22,3
2.344695,1.891742,104.0293,21,4.9097,4.02903,245.5431,23,3
2.236861,1.722522,98.20557,22,4.682826,3.868739,233.5036,25,3
2.257002,1.75628,94.76857,20,4.143133,3.428327,229.7749,25,3
2.43409,1.883761,100.8715,20,4.439727,3.646066,226.5983,24,3
2.956145,2.215723,119.8182,20,4.393591,3.593745,227.2571,25,3
2.892123,2.077988,114.797,20,4.46067,3.695827,227.6745,24,3
2.678666,1.951515,100.9204,20,4.217665,3.450959,201.5294,22,3
2.642387,1.89351,102.8135,21,4.462258,3.631214,215.6177,20,3
2.610276,1.760212,97.41698,22,5.312674,4.052869,237.2305,22,3
1.739103,1.284041,60.875,20,5.358225,4.109873,242.086,22,3
1.857603,1.427761,62.94546,21,5.029681,3.691157,214.8303,23,3
1.864169,1.436924,64.22201,20,4.836831,3.479349,217.5149,25,3
1.80648,1.363324,58.26612,20,4.556548,3.170877,192.1064,26,3
1.518183,1.258668,53.45601,21,2.99473,2.35343,146.7068,26,3
1.584128,1.267913,51.50953,21,2.902956,2.288781,139.6116,27,3
1.572035,1.216331,44.67097,20,2.724329,2.12684,128.9736,27,3
1.903131,1.433091,62.2049,21,2.91859,2.248621,133.8414,27,3
1.985108,1.538164,69.24339,21,3.009273,2.296479,132.7114,27,3
1.977836,1.550536,64.46662,23,2.733477,1.98069,121.6294,26,3
1.964236,1.577272,68.04185,23,2.392024,1.654923,93.93616,26,3
2.065148,1.706224,81.06663,24,2.40167,1.673468,90.71481,25,3
1.780033,1.477095,64.98742,22,2.021591,1.440178,66.31467,23,3
1.905154,1.578286,70.62447,21,1.514931,1.203168,54.89585,22,3
1.903159,1.557194,75.67166,19,1.652582,1.355511,55.522,22,3
1.923242,1.572277,75.48006,20,1.682378,1.398183,56.40053,19,3
1.900983,1.554103,79.48051,21,1.648945,1.352041,51.90903,19,3
1.878332,1.592265,76.57851,23,1.54975,1.267079,54.38888,19,3
1.647048,1.347512,64.26344,23,1.67533,1.343585,50.49775,18,3
1.80281,1.48066,77.2467,25,2.121864,1.574303,63.17981,17,3
2.063089,1.680176,87.75189,23,2.378105,1.777933,72.63278,19,3
2.220278,1.798554,92.58099,22,2.62749,2.006304,85.18498,19,3
2.284509,1.793947,98.30725,23,2.881356,2.266725,95.3327,20,3
2.413361,1.97104,105.852,21,3.025585,2.406076,114.5952,20,3
2.369077,1.945195,90.57157,21,2.783757,2.263075,112.5769,21,3
2.292624,1.879459,89.17464,20,2.801635,2.261484,116.8256,23,3
2.04461,1.660898,79.30016,19,2.573796,2.060244,105.2326,24,3
2.10424,1.706723,84.90627,19,2.323841,1.79377,96.30045,24,3
2.320616,1.923385,94.48758,19,2.167576,1.668547,94.53546,25,3
1.770566,1.42448,50.17351,19,1.48159,1.175086,57.09346,24,3
1.617747,1.292371,45.01443,20,1.652603,1.319598,69.98737,23,3
1.903765,1.487278,66.5574,21,1.922132,1.476048,92.08271,23,3
2.04619,1.62967,73.99553,20,2.073809,1.635856,94.26104,22,3
1.951277,1.556877,80.04631,24,2.223901,1.784666,104.6802,22,3
1.983618,1.599806,85.70112,26,2.577393,2.108263,123.3285,23,3
2.265227,1.864092,104.1669,25,2.841617,2.297297,137.3514,23,3
2.091357,1.68616,88.72929,25,3.058779,2.526255,147.2229,22,3
2.015438,1.623407,90.42392,23,3.319868,2.76604,159.4654,22,3
1.935598,1.528774,83.1585,24,3.478565,2.944391,170.2024,24,3
1.878704,1.464439,79.14731,23,3.425644,2.854145,174.8462,23,3
1.859822,1.473508,78.53687,23,3.539606,2.920432,169.5092,23,3
1.916228,1.557295,79.43739,25,3.642052,3.062626,157.5649,23,3
1.936281,1.561375,82.64486,23,3.794494,3.200815,165.9929,23,3
1.995686,1.609598,89.44349,21,3.713282,3.03188,146.043,23,3
2.211311,1.820275,87.78007,23,3.735273,3.054672,134.9899,22,3
2.065505,1.702913,75.93089,22,4.376317,3.522326,171.9663,22,3
1.904328,1.525687,68.7653,21,4.431712,3.431424,201.9568,23,3
1.88114,1.527222,61.58215,22,4.209716,3.198717,193.6925,23,3
1.891915,1.583934,58.64851,24,4.688375,3.707038,217.601,21,3
1.819171,1.525166,61.09969,23,4.59571,3.58553,227.6081,23,3
1.734454,1.438418,58.20872,20,4.415381,3.506765,207.0156,22,3
1.85374,1.580435,65.33623,20,4.446801,3.614601,190.6239,20,3
2.076913,1.73136,71.13183,18,4.758801,3.845768,214.9098,22,3
2.135636,1.744097,80.59551,18,4.844251,3.944611,222.3004,21,3
2.094723,1.692671,85.84094,18,4.980152,4.170825,222.3487,21,3
2.18151,1.749854,92.19023,20,4.8014,3.980089,201.4479,21,3
2.163234,1.713442,92.67088,22,5.097551,4.131617,232.8991,22,3
2.287222,1.8205,106.0302,21,5.397748,4.382779,243.6609,24,3
2.415313,1.946082,114.9653,22,5.206237,4.225256,220.5275,21,3
2.535405,2.070936,111.1478,22,5.382123,4.346675,231.6293,21,3
2.58417,2.138297,114.5889,22,5.087828,4.00967,229.1159,22,3
2.543668,2.096452,117.2328,20,4.887272,3.924817,217.3517,22,3
2.236085,1.827387,93.98943,22,5.12292,4.151299,243.9088,22,3
2.10324,1.643969,78.57598,23,5.239295,4.168191,253.6408,24,3
1.971169,1.477953,79.16379,24,6.357806,4.813042,265.5058,24,3
1.984358,1.46766,83.46048,25,7.260793,5.502157,297.1764,23,3
2.049411,1.534139,81.53891,25,7.328961,5.503262,296.7546,22,3
2.935032,2.121957,125.0957,23,7.369217,5.393789,270.472,24,3
3.075454,2.270373,134.7513,21,7.874099,5.826049,300.3808,24,3
3.150349,2.421557,151.1218,22,7.025169,5.168628,264.6854,24,3
3.241914,2.521286,158.7387,23,6.479496,4.987274,263.4648,23,3
3.326921,2.621783,159.5345,23,6.688449,5.199913,282.423,24,3
2.790228,2.251943,144.1308,23,6.061968,4.721168,256.5809,23,3
2.75046,2.312014,148.5781,23,5.377911,4.274903,231.9713,23,3
2.682377,2.222994,130.3566,23,5.511755,4.412245,252.7761,22,3
2.538194,2.062658,118.9888,24,6.092795,4.804532,279.8045,22,3
2.369763,1.887119,114.028,26,6.253267,4.902387,255.6159,22,3
2.483237,1.970876,99.77731,25,6.553395,5.179568,261.0282,22,3
2.287945,1.776432,94.42691,25,7.719234,5.842545,320.6459,23,3
2.203018,1.707656,95.12509,27,8.820242,6.633255,374.8011,23,3
2.086337,1.635423,86.40791,23,8.545068,6.442105,358.2565,22,3
2.258524,1.780828,88.27112,21,8.416297,6.385782,338.4826,23,3
1.885207,1.519523,79.36411,21,8.395477,6.424825,364.1982,25,3
1.810676,1.457393,67.29546,21,7.069205,5.441817,290.3076,25,3
2.378475,1.803233,87.45699,19,6.336813,5.098675,288.7223,25,3
2.572831,2.007358,91.98947,18,7.953059,6.057008,355.9028,26,3
2.459001,1.910222,87.1934,18,7.919981,5.959192,377.4171,22,3
2.630011,2.061002,85.88518,18,8.056504,6.141266,355.4606,21,3
2.802079,2.225633,96.54195,18,8.663613,6.840613,418.7421,21,3
2.564086,2.078138,91.80017,18,9.052422,7.120097,420.351,21,3
2.36942,1.899946,98.22104,21,7.654226,6.119678,337.5369,21,3
2.413653,1.948988,104.1217,23,7.867004,6.363889,380.5847,23,3
2.217887,1.786875,113.1364,25,7.992626,6.446724,423.0991,24,3
2.085548,1.729635,104.492,23,7.648772,6.222385,384.94,22,3
1.823406,1.543867,89.21127,24,7.194489,6.203434,335.5312,23,3
1.995411,1.644095,91.87859,23,6.951942,5.914959,367.1971,23,3
2.031824,1.657647,87.05176,24,6.549661,5.436384,311.9308,22,3
2.051977,1.664445,86.0842,23,7.19408,5.946013,355.6836,22,3
2.302255,1.863354,99.25403,24,7.365619,6.063344,372.0018,24,3
2.360407,1.954314,96.15852,24,6.665912,5.306335,348.5945,22,3
2.241912,1.883673,92.12594,23,6.519957,5.123293,320.3365,22,3
2.253004,1.877411,100.3862,23,6.934909,5.595798,355.6881,22,3
2.333313,1.970612,103.2655,22,8.178924,6.035077,330.1581,22,3
2.151165,1.803715,96.05975,22,7.900274,5.652101,328.3017,23,3
2.019309,1.667397,92.54782,21,8.330038,5.936358,352.1919,24,3
2.230734,1.785082,92.45426,21,8.497532,6.171541,372.4276,23,3
2.055284,1.639191,78.76828,20,8.617188,6.461273,329.6288,25,3
2.162988,1.748428,80.60139,20,6.836342,5.531451,297.8242,25,3
2.096181,1.685766,78.89157,21,6.558405,5.163041,263.29,25,3
2.249437,1.810884,92.99088,24,5.882631,4.664354,221.6537,27,3
2.093586,1.718416,87.40666,24,5.542742,4.272926,186.2939,27,3
2.10693,1.703179,87.48653,24,4.80051,3.66601,196.071,26,3
1.869368,1.446401,75.6527,24,4.259292,3.27411,155.8589,26,3
2.03516,1.596964,84.25234,22,4.880894,3.743219,197.5352,25,3
1.874476,1.44847,71.04488,21,4.704232,3.646688,202.8048,25,3
2.262089,1.741451,82.20983,21,4.875539,3.916604,214.5329,24,3
2.753889,2.15086,111.6704,20,4.510057,3.522279,196.9249,23,3
2.894099,2.366792,129.975,21,3.897327,2.985339,169.1067,23,3
2.797685,2.269068,116.046,20,3.858172,3.081286,148.1688,21,3
2.755374,2.224298,116.4132,22,4.850884,3.571917,181.8903,19,3
2.472172,1.984947,103.6017,23,5.108489,3.698465,202.2321,19,3
2.206619,1.883028,86.66664,24,5.774521,4.399929,234.8489,20,3
2.145926,1.83155,88.74701,24,5.862796,4.557877,252.366,20,3
2.369303,1.946646,102.0583,25,6.591722,4.975941,288.8358,21,3
2.386947,1.988645,102.15,23,8.479701,6.346642,383.7587,21,3
2.297389,1.875446,107.9004,24,8.746505,6.632547,408.2967,21,3
2.166489,1.768051,104.4901,25,8.717069,6.543453,418.0068,21,3
2.091226,1.703159,91.82904,24,9.161796,6.97401,438.8556,21,3
1.742728,1.469715,81.69823,23,9.610325,7.264212,460.7729,22,3
1.738248,1.464813,80.49937,23,7.396472,5.282788,315.8592,22,3
1.92037,1.609096,77.84161,21,6.905015,4.836126,286.4792,22,3
1.775184,1.466138,78.59866,20,6.339033,4.181686,244.0301,23,3
1.776772,1.430694,71.27422,21,5.600907,3.598301,209.439,22,3
1.867974,1.502533,71.59135,21,2.794188,2.136947,114.0475,23,3
1.900862,1.500977,75.62052,23,2.61615,1.922438,102.7252,24,3
1.733907,1.376654,71.88893,25,1.786194,1.296717,61.97919,23,3
1.8601,1.467562,71.50767,26,1.304456,0.9782878,43.77103,24,3
1.94116,1.532665,79.27313,25,1.164139,0.8957722,41.17942,24,3
1.680265,1.325161,61.90717,23,1.458953,1.212295,51.55568,24,3
1.701119,1.348786,62.80581,23,1.848881,1.450422,62.53197,25,3
1.736317,1.386861,53.22593,22,1.959676,1.521286,85.44312,25,3
1.632335,1.352274,51.90362,23,2.212773,1.741789,108.3785,27,3
1.422452,1.155302,42.35943,24,2.487127,2.010565,123.3656,27,3
1.496594,1.193622,43.15299,22,2.735621,2.270877,150.0359,25,3
1.655949,1.2921,52.83908,22,3.014858,2.461972,160.05,24,3
1.646297,1.255739,61.7944,23,3.14814,2.551215,159.3717,23,3
1.706424,1.308296,57.98305,20,3.028463,2.406884,144.7824,23,3
1.620661,1.232258,57.37895,21,2.872877,2.203535,121.211,21,3
1.531253,1.164173,54.56118,20,2.73211,2.022019,97.48193,20,3
1.302912,1.008762,39.91667,21,2.36227,1.791788,85.02249,19,3
1.192123,0.9582701,31.07827,20,2.04782,1.552616,75.03492,21,3
1.050528,0.8563608,36.75826,23,3.08254,2.235613,114.6196,19,3
1.135436,0.943176,41.75397,25,4.213569,3.033981,179.3011,21,3
1.344203,1.09462,54.1618,25,4.808312,3.56255,203.2523,21,3
1.499752,1.179095,59.99801,23,5.313551,4.17078,251.8394,22,3
1.507459,1.178472,64.15429,24,5.945488,4.991566,283.7767,21,3
1.607523,1.288017,63.32611,24,5.91778,4.8819,293.6958,22,3
1.624367,1.29682,69.57407,23,5.397752,4.398994,255.2923,24,3
1.511795,1.203837,61.00713,24,4.88208,3.892515,238.8183,27,3
1.436611,1.192322,59.3789,25,4.230587,3.122355,183.8408,25,3
1.42818,1.166752,54.75043,25,3.973277,2.895661,182.6398,23,3
1.350714,1.092097,52.17267,24,3.886878,2.747851,162.1667,24,3
1.48442,1.195829,40.42458,24,3.53929,2.411175,145.5235,24,3
1.552982,1.266952,47.07964,22,3.796673,2.744334,156.5215,24,3
1.650955,1.352607,61.02135,21,4.537132,3.384937,186.2673,25,3
1.765598,1.495084,64.87431,21,4.662973,3.482318,187.3311,23,3
1.744704,1.485843,59.54318,23,4.422612,3.445387,182.3936,24,3
1.634036,1.35845,63.84211,21,4.805406,3.889047,217.6089,23,3
1.534145,1.218072,54.26439,24,4.726721,3.729164,210.5557,23,3
1.304213,0.9856652,35.86239,24,4.597235,3.752761,216.6373,23,3
1.270813,0.9411807,34.94001,25,4.349865,3.656014,208.8941,24,3
1.302941,0.948732,42.70623,23,4.928642,4.069862,236.7283,23,3
1.380207,1.038752,42.09982,26,4.934196,3.995561,222.3416,24,3
1.46905,1.129395,50.25391,25,5.514983,4.558961,263.1078,23,3
1.551951,1.22045,58.00913,24,5.429767,4.432518,260.2451,23,3
1.501539,1.181655,59.22796,24,5.416758,4.362853,268.7331,24,3
1.651747,1.283394,67.26651,24,5.09768,3.908041,241.518,23,3
1.51232,1.117473,67.33852,23,5.083827,4.040382,238.0086,22,3
1.616774,1.214158,67.69785,23,4.718679,3.807236,231.1869,23,3
1.701214,1.290312,67.49817,24,4.747611,3.878038,221.9428,23,3
1.786912,1.398222,72.26543,26,5.324081,4.292427,252.4488,23,3
1.834998,1.452774,69.96115,27,5.576651,4.674106,267.1535,25,3
2.106208,1.769354,77.6815,26,6.053075,5.141013,288.8823,25,3
2.116971,1.794114,79.33103,26,5.946216,4.944024,257.9418,26,3
2.373285,2.029278,92.1319,27,5.841169,4.776926,261.4014,26,3
2.462407,2.086946,99.81121,26,6.196283,5.026726,236.8307,25,3
2.378808,1.98219,104.1879,26,5.812705,4.64941,222.1228,23,3
2.297337,1.896443,101.3231,28,5.625358,4.349905,237.6106,23,3
2.39885,1.95189,111.3253,26,6.961503,5.410811,332.3108,23,3
2.07108,1.648877,100.5729,27,7.064345,5.551278,349.9171,23,3
1.93131,1.529267,92.66533,25,6.541221,5.12118,347.8237,24,3
2.094096,1.680291,100.977,24,6.971434,5.509591,373.1331,24,3
2.092201,1.664682,97.18291,25,6.555887,5.071689,321.2353,25,3
1.855915,1.490995,86.93313,24,5.687994,4.541607,267.0835,25,3
2.027831,1.615058,82.16655,21,5.997474,4.839605,270.2879,25,3
1.932424,1.4965,76.51685,23,5.935114,4.813591,268.3223,24,3
1.761685,1.370693,64.60474,22,5.724264,4.648347,256.2391,24,3
1.994476,1.553406,62.88756,21,5.793181,4.755687,263.0235,22,3
2.264987,1.804057,72.26588,20,4.970571,3.871114,208.4077,23,3
2.151141,1.74131,70.17755,23,4.729901,3.669303,208.6944,23,3
2.321709,1.980077,70.09298,22,4.712651,3.624839,214.2287,25,3
2.272861,1.919564,61.40945,24,4.311964,3.368758,192.4373,25,3
2.162994,1.836579,68.62127,23,4.52293,3.383376,201.5606,25,3
1.973586,1.659271,61.9244,23,4.648846,3.628562,212.942,24,3
2.122927,1.788801,70.8129,18,4.631824,3.673156,194.7641,20,3
2.013008,1.646508,71.44662,18,4.196035,3.257372,157.1704,19,3
2.098457,1.726873,74.44173,17,4.727653,3.566386,186.9542,19,3
1.981457,1.609354,67.08,16,6.422896,4.863016,220.6707,17,3
1.996897,1.656445,69.28543,17,6.83994,5.253008,255.8292,18,3
2.068892,1.723818,78.06621,19,6.702773,5.034295,255.2181,21,3
2.217891,1.806451,84.88577,20,6.768853,5.191117,276.3241,22,3
2.139462,1.721145,83.03934,21,6.867046,5.374145,280.8297,23,3
2.181024,1.699051,85.173,24,5.660573,4.396131,267.9568,25,3
2.15839,1.664513,82.1115,25,5.855914,4.595727,252.6484,23,3
1.997543,1.49798,69.71738,26,6.396606,5.07527,289.3922,23,3
1.82948,1.429858,61.6385,21,6.444107,5.120101,309.1348,23,3
1.903548,1.49146,59.11413,22,6.336689,4.99749,292.4003,21,3
1.781298,1.443464,55.82789,21,6.463091,5.24847,316.804,22,3
1.780566,1.44425,48.00369,19,6.119894,4.965017,318.7247,22,3
1.697527,1.403423,45.96099,18,5.647506,4.514985,289.0603,23,3
1.910337,1.504383,60.59581,22,6.01126,4.873302,293.9416,23,3
1.870214,1.479887,66.24516,21,5.554,4.454883,271.1805,24,3
1.915504,1.520577,75.43445,21,4.995877,3.908365,238.198,25,3
1.942783,1.543801,86.99651,23,4.696994,3.629569,216.0135,27,3
2.03524,1.590453,93.31582,24,4.34595,3.415244,187.8786,25,3
1.832326,1.490151,86.31525,24,3.657105,2.94371,156.8095,25,3
2.070924,1.662268,96.26889,23,4.471564,3.439032,180.2955,24,3
2.10599,1.712667,91.7181,23,4.253301,3.334829,158.3531,22,3
2.114886,1.733432,87.10355,23,4.098001,3.153432,143.3296,20,3
2.071575,1.700857,81.59853,23,4.377304,3.327778,146.3458,20,3
2.105388,1.714995,71.95741,25,4.4117,3.377106,132.1302,17,3
1.892663,1.551341,62.4822,24,3.485306,2.802408,111.1402,18,3
1.821552,1.459573,62.45594,23,3.295763,2.558835,111.5412,20,3
1.797917,1.418989,60.39759,24,3.355517,2.60276,107.2546,19,3
1.901407,1.50559,62.80857,20,3.008228,2.439052,110.2127,20,3
1.885521,1.490445,67.18711,20,2.74181,2.204904,119.683,22,3
2.059365,1.638844,68.29796,21,2.649675,2.056294,114.472,23,3
2.100221,1.696256,66.19862,21,2.617814,2.056894,106.5436,23,3
1.985403,1.56231,62.44927,20,2.45418,1.932422,115.8888,24,3
1.901822,1.517029,60.96119,21,2.237345,1.746231,109.0026,25,3
1.966509,1.576367,66.7265,19,2.237271,1.833832,101.9946,25,3
1.606184,1.224398,57.61245,21,2.152148,1.732573,88.13765,23,3
1.579092,1.208944,56.77354,22,2.241194,1.807105,88.03947,24,3
1.583272,1.247701,57.08812,22,2.356165,1.903949,83.45414,23,3
1.431571,1.109867,50.62201,24,2.341396,1.958193,70.5277,20,3
1.413076,1.097463,48.52015,25,2.441839,1.958584,83.65405,19,3
1.616047,1.347623,52.62438,23,2.551382,2.136258,88.1983,19,3
1.562066,1.281506,56.54921,23,2.418005,1.990888,90.60043,20,3
1.865758,1.505297,61.01951,20,2.416022,1.961827,87.76121,21,3
2.047588,1.678024,77.26212,22,2.576367,2.039707,110.9283,24,3
